"","reg_id","short_title","long_title","xml_url","ConsolidationDate","RegistrationDate","LastAmendedDate","enablingauthority","repealed","incorp_references","wordcount","PRESCRIPTIVITY_prescriptions_RawCount","PRESCRIPTIVITY_permissions_RawCount","PRESCRIPTIVITY_prescriptions_Index","PRESCRIPTIVITY_permissions_Index","PRESCRIPTIVITY_Index","FLEXIBILITY_exceptions_RawCount","FLEXIBILITY_discretions_RawCount","FLEXIBILITY_exceptions_Index","FLEXIBILITY_discretions_Index","COMPLEXITY_legal_jargon_RawCount","COMPLEXITY_legal_jargon_Index","COMPLEXITY_cross_referencing_RawCount","COMPLEXITY_cross_referencing_Index","AGE_DaysLastModified","AGE_outdated_words_RawCounts","AGE_outdated_words_Index"
"3102","SOR/98-38",NA,"Regulations Exempting Certain Goods From the Application of Subsection 118(1) of the Customs Tariff","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-38.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS TARIFF","no","0",117,0,0,0,0,1,0,0,0,0,0,0,5,4.27350427350427,7585,0,0
"3104","SOR/98-392",NA,"Northwest Territories Rules of Practice Respecting Applications and Hearings concerning a Reduction in the Number of Years of Imprisonment Without eligibility for Parole","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-392.xml",NA,"1998-7-16",1998-07-16,"CRIMINAL CODE","no","0",1596,26,13,1.62907268170426,0.81453634085213,1.92857142857143,2,4,0.12531328320802,0.25062656641604,8,0.50125313283208,35,2.19298245614035,7386,4,0.25062656641604
"3105","SOR/98-4",NA,"Establishment Licensing Fees (Veterinary Drugs) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-4.xml",NA,"1997-12-17",1997-12-17,"FINANCIAL ADMINISTRATION ACT","no","0",3029,3,3,0.0990425883129746,0.0990425883129746,1,8,0,0.264113568834599,0,5,0.165070980521624,84,2.77319247276329,7597,3,0.0990425883129746
"3106","SOR/98-40",NA,"Order Designating Certain Countries and Military Service Agencies for the Purposes of Tariff Item No. 9810.00.00","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-40.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS TARIFF","no","0",117,0,0,0,0,1,0,0,0,0,0,0,0,0,7585,1,0.854700854700855
"3110","SOR/98-419",NA,"Imports of Certain Textile and Apparel Goods from Chile Customs Duty Remission Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-419.xml",NA,"1998-8-26",1998-08-26,"CUSTOMS TARIFF","no","0",827,0,1,0,0.120918984280532,0.5,1,0,0.120918984280532,0,3,0.362756952841596,12,1.45102781136638,7345,2,0.241837968561064
"3111","SOR/98-42",NA,"Used or Second-hand Motor Vehicles Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-42.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS TARIFF","no","0",848,2,0,0.235849056603774,0,3,0,1,0,0.117924528301887,1,0.117924528301887,2,0.235849056603774,7585,0,0
"3112","SOR/98-420",NA,"Imports of Certain Textile and Apparel Goods from Mexico or the United States Customs Duty Remission Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-420.xml",NA,"1998-8-26",1998-08-26,"CUSTOMS TARIFF","no","0",774,0,1,0,0.129198966408269,0.5,1,0,0.129198966408269,0,3,0.387596899224806,12,1.55038759689922,7345,2,0.258397932816537
"3113","SOR/98-429",NA,"Mackenzie Valley Land Use Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-429.xml",NA,"1998-8-26",1998-08-26,"MACKENZIE VALLEY RESOURCE MANAGEMENT ACT","no","0",7293,75,30,1.02838338132456,0.411353352529823,2.45161290322581,28,4,0.383929795694502,0.0548471136706431,23,0.315370903606198,136,1.86480186480186,7345,56,0.767859591389003
"3116","SOR/98-44","Determination, Re-determination and Further Re-determination of Origin, Tariff Classification and Value for Duty Regulations","Determination, Re-Determination and Further Re-Determination of Origin, Tariff Classification and Value for Duty Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-44.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS ACT","no","0",911,5,7,0.548847420417124,0.768386388583974,0.75,1,0,0.109769484083425,0,6,0.658616904500549,45,4.93962678375412,7585,0,0
"3117","SOR/98-443",NA,"Environmental Assessment Review Panel Service Charges Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-443.xml",NA,"1998-8-26",1998-08-26,"FINANCIAL ADMINISTRATION ACT","no","2",379,2,0,0.527704485488127,0,3,2,1,0.527704485488127,0.263852242744063,3,0.79155672823219,11,2.9023746701847,7345,0,0
"3118","SOR/98-445",NA,"Pension Plan Transfer Agreements Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-445.xml",NA,"1998-8-28",1998-08-28,"PUBLIC SERVICE SUPERANNUATION ACT,FINANCIAL ADMINISTRATION ACT","no","0",696,6,3,0.862068965517241,0.431034482758621,1.75,2,1,0.28735632183908,0.14367816091954,0,0,28,4.02298850574713,7343,12,1.72413793103448
"3119","SOR/98-446",NA,"Divestiture of Service Transitional Coverage Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-446.xml",NA,"1998-8-28",1998-08-28,"PUBLIC SERVICE SUPERANNUATION ACT,FINANCIAL ADMINISTRATION ACT","no","0",161,1,1,0.62111801242236,0.62111801242236,1,0,0,0,0,1,0.62111801242236,6,3.72670807453416,7343,1,0.62111801242236
"3120","SOR/98-447",NA,"Regulations Defining <U+201C>Advertising Revenues<U+201D>","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-447.xml",NA,"1998-8-31",1998-08-31,"COPYRIGHT ACT","no","0",199,1,0,0.50251256281407,0,2,0,0,0,0,1,0.50251256281407,5,2.51256281407035,7340,4,2.01005025125628
"3121","SOR/98-45",NA,"Verification of Origin (Non-Free Trade Partners), Tariff Classification and Value for Duty of Imported Goods Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-45.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS ACT","no","0",679,0,2,0,0.294550810014728,0.333333333333333,1,0,0.147275405007364,0,0,0,20,2.94550810014728,7585,4,0.589101620029455
"3122","SOR/98-455",NA,"National Parks of Canada Businesses Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-455.xml",NA,"1998-9-15",1998-09-15,"CANADA NATIONAL PARKS ACT","no","0",1395,17,7,1.21863799283154,0.501792114695341,2.25,4,5,0.28673835125448,0.3584229390681,0,0,32,2.29390681003584,7325,14,1.00358422939068
"3123","SOR/98-46",NA,"Prescribed Classes of Persons in Respect of Diversion of Imported Goods Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-46.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS ACT","no","0",119,0,0,0,0,1,0,0,0,0,1,0.840336134453782,7,5.88235294117647,7585,0,0
"3124","SOR/98-461",NA,"Manitoba Hog Marketing Administration Levies (Interprovincial and Export Trade) Order, 1998","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-461.xml",NA,"1998-9-16",1998-09-16,"AGRICULTURAL PRODUCTS MARKETING ACT","no","0",194,2,0,1.03092783505155,0,3,0,0,0,0,2,1.03092783505155,4,2.06185567010309,7324,0,0
"3125","SOR/98-462",NA,"Regulations Prescribing Certain Firearms and Other Weapons, Components and Parts of Weapons, Accessories, Cartridge Magazines, Ammunition and Projectiles as Prohibited, Restricted or Non-Restricted","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-462.xml",NA,"1998-9-16",1998-09-16,"CRIMINAL CODE","no","0",484,14,0,2.89256198347107,0,15,3,0,0.619834710743802,0,0,0,29,5.99173553719008,7324,0,0
"3128","SOR/98-466",NA,"Regulations Prescribing Public Officers","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-466.xml",NA,"1998-9-16",1998-09-16,"CRIMINAL CODE","no","0",291,3,0,1.03092783505155,0,4,0,0,0,0,0,0,7,2.40549828178694,7324,0,0
"3129","SOR/98-467",NA,"Order Declaring an Amnesty Period","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-467.xml",NA,"1998-9-16",1998-09-16,"CRIMINAL CODE","no","0",1276,18,0,1.41065830721003,0,19,0,0,0,0,1,0.0783699059561129,30,2.35109717868339,7324,0,0
"3130","SOR/98-47",NA,"Tariff Item Nos. 9971.00.00 and 9992.00.00 Accounting Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-47.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS ACT","no","0",180,1,0,0.555555555555556,0,2,0,0,0,0,0,0,4,2.22222222222222,7585,1,0.555555555555556
"3132","SOR/98-48",NA,"Refund of Duties Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-48.xml",NA,"1997-12-29",2005-12-14,"CUSTOMS ACT","no","0",4332,43,8,0.992613111726685,0.184672206832872,4.88888888888889,7,1,0.161588180978763,0.023084025854109,1,0.023084025854109,61,1.40812557710065,4678,22,0.507848568790397
"3133","SOR/98-488",NA,"International Submarine Cable Licences Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-488.xml",NA,"1998-10-1",1998-10-01,"TELECOMMUNICATIONS ACT","no","1",522,6,2,1.14942528735632,0.383141762452107,2.33333333333333,1,1,0.191570881226054,0.191570881226054,0,0,5,0.957854406130268,7309,1,0.191570881226054
"3134","SOR/98-49",NA,"NAFTA Marking Determination, Re-determination and Further Re-determination Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-49.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS ACT","no","0",335,3,0,0.895522388059702,0,4,0,0,0,0,3,0.895522388059702,13,3.88059701492537,7585,0,0
"3135","SOR/98-5",NA,"Licensed Dealers for Controlled Drugs and Narcotics (Veterinary Use) Fees Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-5.xml",NA,"1997-12-17",1997-12-17,"FINANCIAL ADMINISTRATION ACT","no","0",890,3,2,0.337078651685393,0.224719101123595,1.33333333333333,4,1,0.449438202247191,0.112359550561798,1,0.112359550561798,18,2.02247191011236,7597,1,0.112359550561798
"3136","SOR/98-50",NA,"Diversion of Imported Goods Exemption Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-50.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS ACT","no","0",122,0,0,0,0,1,0,0,0,0,0,0,5,4.0983606557377,7585,0,0
"3137","SOR/98-52",NA,"Proof of Origin of Imported Goods Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-52.xml",NA,"1997-12-29",2005-06-15,"CUSTOMS ACT","no","0",3991,12,19,0.300676522174894,0.476071160110248,0.65,8,0,0.200451014783262,0,6,0.150338261087447,125,3.13204710598847,4860,14,0.350789275870709
"3138","SOR/98-536",NA,"Charitable Food Donations Anti-dumping and Countervailing Duty Remission Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-536.xml",NA,"1998-10-22",1998-10-22,"CUSTOMS TARIFF","no","0",169,0,0,0,0,1,1,0,0.591715976331361,0,1,0.591715976331361,4,2.36686390532544,7288,0,0
"3139","SOR/98-547",NA,"Leamy Lake Navigation Channel Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-547.xml",NA,"1998-10-29",1998-10-29,"NATIONAL CAPITAL ACT","no","0",948,6,3,0.632911392405063,0.316455696202532,1.75,8,4,0.843881856540084,0.421940928270042,3,0.316455696202532,11,1.16033755274262,7281,3,0.316455696202532
"3140","SOR/98-56",NA,"Refund of Duties on Obsolete or Surplus Goods Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-56.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS TARIFF","no","0",111,2,1,1.8018018018018,0.900900900900901,1.5,1,0,0.900900900900901,0,0,0,4,3.6036036036036,7585,0,0
"3143","SOR/98-57",NA,"Goods Imported by Designated Foreign Countries, Military Service Agencies and Institutions (Tariff Item No. 9810.00.00) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-57.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS TARIFF","no","0",151,2,0,1.32450331125828,0,3,0,0,0,0,1,0.662251655629139,2,1.32450331125828,7585,0,0
"3147","SOR/98-58","Temporary Importation (Tariff Item No. 9993.00.00) Regulations","Temporary Importation (Tariff Item No. 9993.00.00) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-58.xml",NA,"1997-12-29",2004-06-02,"CUSTOMS TARIFF","no","0",861,7,2,0.813008130081301,0.232288037166086,2.66666666666667,1,4,0.116144018583043,0.464576074332172,6,0.696864111498258,18,2.09059233449477,5238,7,0.813008130081301
"3150","SOR/98-594",NA,"Qualifications for Designations as Analysts Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-594.xml",NA,"1998-12-10",1998-12-10,"CONTROLLED DRUGS AND SUBSTANCES ACT","no","0",119,0,1,0,0.840336134453782,0.5,0,0,0,0,1,0.840336134453782,1,0.840336134453782,7239,0,0
"3151","SOR/98-61",NA,"Returning Persons Exemption Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-61.xml",NA,"1997-12-29",2005-12-14,"CUSTOMS ACT,CUSTOMS TARIFF","no","0",397,1,3,0.251889168765743,0.755667506297229,0.5,3,0,0.755667506297229,0,0,0,8,2.01511335012594,4678,1,0.251889168765743
"3152","SOR/98-86",NA,"Outerwear Greige Fabrics Remission Order, 1998","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-86.xml",NA,"1997-12-29",2005-01-12,"CUSTOMS TARIFF","no","0",978,3,0,0.306748466257669,0,4,9,1,0.920245398773006,0.102249488752556,9,0.920245398773006,10,1.02249488752556,5014,0,0
"3153","SOR/98-87",NA,"Shirting Fabrics Remission Order, 1998","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-87.xml",NA,"1997-12-29",2005-01-12,"CUSTOMS TARIFF","no","0",1287,3,0,0.233100233100233,0,4,10,1,0.777000777000777,0.0777000777000777,10,0.777000777000777,11,0.854700854700855,5014,0,0
"3154","SOR/98-88",NA,"Outerwear Apparel Remission Order, 1998","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-88.xml",NA,"1997-12-29",2005-01-12,"CUSTOMS TARIFF","no","0",793,1,0,0.126103404791929,0,2,9,0,1.13493064312736,0,9,1.13493064312736,10,1.26103404791929,5014,0,0
"3155","SOR/98-89",NA,"Blouses, Shirts and Co-Ordinates Remission Order, 1998","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-89.xml",NA,"1997-12-29",2005-01-12,"CUSTOMS TARIFF","no","0",892,1,0,0.112107623318386,0,2,9,0,1.00896860986547,0,9,1.00896860986547,10,1.12107623318386,5014,2,0.224215246636771
"3157","SOR/98-90",NA,"Outerwear Fabrics Remission Order, 1998","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-90.xml",NA,"1997-12-29",2005-01-12,"CUSTOMS TARIFF","no","0",885,1,0,0.112994350282486,0,2,9,0,1.01694915254237,0,9,1.01694915254237,10,1.12994350282486,5014,0,0
"3158","SOR/99-101",NA,"Port Authorities Management Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-101.xml",NA,"1999-2-18",1999-02-18,"CANADA MARINE ACT","no","3",10478,100,68,0.954380606986066,0.648978812750525,1.46376811594203,45,43,0.42947127314373,0.410383661004008,6,0.057262836419164,190,1.81332315327353,7169,73,0.696697843099828
"3159","SOR/99-114",NA,"Disposal at Sea Permit Fee Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-114.xml",NA,"1999-3-4",1999-03-04,"FINANCIAL ADMINISTRATION ACT","no","2",185,2,0,1.08108108108108,0,3,0,0,0,0,0,0,3,1.62162162162162,7155,0,0
"3160","SOR/99-12",NA,"Preliminary Screening Requirement Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-12.xml",NA,"1998-12-16",1998-12-16,"MACKENZIE VALLEY RESOURCE MANAGEMENT ACT","no","0",217,4,0,1.84331797235023,0,5,0,0,0,0,2,0.921658986175115,4,1.84331797235023,7233,0,0
"3161","SOR/99-120",NA,"Canada Deposit Insurance Corporation Differential Premiums By-law","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-120.xml",NA,"1999-3-10",2006-03-22,"CANADA DEPOSIT INSURANCE CORPORATION ACT","no","70",6308,76,6,1.20481927710843,0.0951173113506658,11,17,0,0.269499048826887,0,12,0.190234622701332,171,2.71084337349398,4580,0,0
"3162","SOR/99-122",NA,"Canadian Agricultural Loans Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-122.xml",NA,"1999-3-11",1999-03-11,"FARM IMPROVEMENT AND MARKETING COOPERATIVES LOANS ACT","no","1",2270,21,10,0.92511013215859,0.440528634361234,2,2,7,0.0881057268722467,0.308370044052863,3,0.13215859030837,32,1.40969162995595,7148,7,0.308370044052863
"3163","SOR/99-123","Toronto/Lester B. Pearson International Airport Zoning Regulations","Toronto/Lester B. Pearson International Airport Zoning Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-123.xml",NA,"1999-3-11",1999-03-11,"AERONAUTICS ACT","no","1",501,4,0,0.798403193612774,0,5,0,0,0,0,0,0,5,0.998003992015968,7148,0,0
"3164","SOR/99-128","Mutual Company (Life Insurance) Conversion Regulations","Mutual Company (Life Insurance) Conversion Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-128.xml",NA,"1999-3-12",2004-10-06,"INSURANCE COMPANIES ACT","no","0",3825,21,19,0.549019607843137,0.496732026143791,1.1,5,10,0.130718954248366,0.261437908496732,5,0.130718954248366,91,2.37908496732026,5112,7,0.183006535947712
"3165","SOR/99-129",NA,"Converted Company Ownership Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-129.xml",NA,"1999-3-12",1999-03-12,"INSURANCE COMPANIES ACT","no","0",186,0,0,0,0,1,2,0,1.0752688172043,0,0,0,6,3.2258064516129,7147,0,0
"3166","SOR/99-13",NA,"Exemption List Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-13.xml",NA,"1998-12-16",1998-12-16,"MACKENZIE VALLEY RESOURCE MANAGEMENT ACT","no","0",559,0,2,0,0.35778175313059,0.333333333333333,0,0,0,0,1,0.178890876565295,5,0.894454382826476,7233,1,0.178890876565295
"3167","SOR/99-141",NA,"Canada Small Business Financing Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-141.xml",NA,"1999-3-18",1999-03-18,"CANADA SMALL BUSINESS FINANCING ACT","no","0",9505,91,36,0.957390846922672,0.378748027354024,2.48648648648649,15,6,0.157811678064177,0.0631246712256707,15,0.157811678064177,253,2.66175697001578,7141,4,0.0420831141504471
"3168","SOR/99-142","Canada Lands Surveyors Regulations","Canada Lands Surveyors Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-142.xml",NA,"1999-3-23",1999-03-23,"CANADA LANDS SURVEYORS ACT","no","0",6154,103,25,1.67370815729607,0.4062398440039,4,11,5,0.178745531361716,0.08124796880078,7,0.113747156321092,63,1.02372440688983,7136,16,0.259993500162496
"3170","SOR/99-144",NA,"St. Lawrence Seaway Authority Divestiture Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-144.xml",NA,"1999-3-24",1999-03-24,"PUBLIC SERVICE SUPERANNUATION ACT,FINANCIAL ADMINISTRATION ACT","no","0",740,1,5,0.135135135135135,0.675675675675676,0.333333333333333,4,2,0.54054054054054,0.27027027027027,1,0.135135135135135,35,4.72972972972973,7135,1,0.135135135135135
"3171","SOR/99-145",NA,"Alberta Chicken Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-145.xml",NA,"1999-3-25",1999-03-25,"AGRICULTURAL PRODUCTS MARKETING ACT","no","0",295,0,3,0,1.01694915254237,0.25,0,1,0,0.338983050847458,0,0,2,0.677966101694915,7134,1,0.338983050847458
"3172","SOR/99-148",NA,"Order Respecting the Remission of Anti-dumping Duties on Automotive Galvannealed Coil Steel","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-148.xml",NA,"1999-3-25",1999-03-25,"CUSTOMS TARIFF","no","0",136,0,1,0,0.735294117647059,0.5,1,0,0.735294117647059,0,1,0.735294117647059,1,0.735294117647059,7134,0,0
"3174","SOR/99-175",NA,"Specified Crown Agents (GST/HST) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-175.xml",NA,"1999-4-15",1999-04-15,"EXCISE TAX ACT","no","0",163,0,0,0,0,1,1,0,0.613496932515337,0,0,0,6,3.68098159509202,7113,0,0
"3175","SOR/99-176",NA,"Automobile Operating Expense Benefit (GST/HST) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-176.xml",NA,"1999-4-15",1999-04-15,"EXCISE TAX ACT","no","0",389,5,0,1.2853470437018,0,6,0,1,0,0.25706940874036,0,0,9,2.31362467866324,7113,0,0
"3177","SOR/99-182",NA,"Insurance Companies Assessed Expenses Recovery Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-182.xml",NA,"1999-4-15",1999-04-15,"INSURANCE COMPANIES ACT","no","0",445,8,0,1.79775280898876,0,9,1,1,0.224719101123595,0.224719101123595,0,0,18,4.04494382022472,7113,1,0.224719101123595
"3178","SOR/99-190",NA,"Canada Pension Plan Investment Board Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-190.xml",NA,"1999-4-22",2005-06-01,"CANADA PENSION PLAN INVESTMENT BOARD ACT","no","0",2770,18,6,0.649819494584838,0.216606498194946,2.71428571428571,5,9,0.180505415162455,0.324909747292419,3,0.108303249097473,30,1.08303249097473,4874,15,0.541516245487365
"3179","SOR/99-191",NA,"Status of the Artist Act Professional Category Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-191.xml",NA,"1999-4-22",1999-04-22,"STATUS OF THE ARTIST ACT","no","0",261,0,0,0,0,1,1,0,0.383141762452107,0,0,0,14,5.3639846743295,7106,0,0
"3180","SOR/99-194",NA,"Cinematographic Works (Right to Remuneration) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-194.xml",NA,"1999-4-22",1999-04-22,"COPYRIGHT ACT","no","0",193,0,0,0,0,1,0,0,0,0,0,0,6,3.10880829015544,7106,0,0
"3181","SOR/99-224",NA,"Interest Payable on Certain Deposits By-Law","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-224.xml",NA,"1999-5-19",1999-05-19,"CANADA DEPOSIT INSURANCE CORPORATION ACT","no","0",1193,13,0,1.0896898575021,0,14,2,0,0.167644593461861,0,2,0.167644593461861,15,1.25733445096396,7079,1,0.0838222967309304
"3182","SOR/99-234",NA,"Regulations Designating Certain Countries for the Purposes of Tariff Item No. 9810.00.00, 1999-1","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-234.xml",NA,"1999-6-3",2005-05-18,"CUSTOMS TARIFF","no","0",151,0,0,0,0,1,0,0,0,0,0,0,0,0,4888,0,0
"3183","SOR/99-236",NA,"Sulphur in Gasoline Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-236.xml",NA,"1999-6-4",1999-06-04,"CANADIAN ENVIRONMENTAL PROTECTION ACT, 1999","no","5",5633,52,20,0.92313154624534,0.355050594709746,2.52380952380952,7,4,0.124267708148411,0.0710101189419492,8,0.142020237883898,134,2.3788389845553,7063,8,0.142020237883898
"3185","SOR/99-244",NA,"Canadian Transportation Agency Designated Provisions Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-244.xml",NA,"1999-6-11",1999-06-11,"CANADA TRANSPORTATION ACT","no","0",126,0,0,0,0,1,0,0,0,0,0,0,2,1.58730158730159,7056,0,0
"3186","SOR/99-247",NA,"Portions of the Royal Canadian Mounted Police Divestiture Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-99-247.xml",NA,"1999-6-15",1999-06-15,"PUBLIC SERVICE SUPERANNUATION ACT,FINANCIAL ADMINISTRATION ACT","no","0",657,1,6,0.15220700152207,0.91324200913242,0.285714285714286,3,2,0.45662100456621,0.30441400304414,0,0,25,3.80517503805175,7052,2,0.30441400304414
